  -0.9597 + 1.3126i
   0.5247 + 0.6732i
  -2.0828 + 1.9297i
  -1.7405 + 0.2007i
  -0.8923 + 0.4109i
  -0.2919 - 0.4764i
   0.0363 + 0.0942i
  -0.2462 + 0.5760i
  -1.0188 + 0.7258i
  -0.8059 - 1.0467i
  -0.6090 + 0.6259i
   0.1506 + 0.0797i
   0.2669 - 2.1303i
  -1.6510 - 1.9618i
   1.5447 - 0.0664i
   1.3872 - 0.9847i
   2.0625 + 0.2389i
  -0.3702 - 0.8711i
   0.6957 - 1.4512i
  -0.2438 - 0.4486i
   0.2066 + 0.1571i
  -0.5390 + 0.8723i
  -0.1479 - 0.0044i
  -0.4941 + 1.3378i
  -0.3947 + 0.6478i
  -0.2590 + 0.8961i
  -1.3910 - 0.5114i
   0.0371 - 0.0985i
   0.2554 + 0.1762i
  -1.2797 + 1.8525i
   1.4547 + 0.7758i
  -1.5659 - 0.8336i
   0.2370 - 1.9670i
  -0.2567 + 0.2444i
  -0.0078 - 1.4046i
  -0.2422 + 0.8491i
  -0.1243 + 0.3557i
   0.0727 - 0.8159i
   0.3814 - 1.4025i
  -0.6084 - 0.4473i
   1.4186 - 0.3045i
  -1.4245 - 2.5558i
   1.2369 - 0.1736i
  -1.6550 - 0.0304i
  -0.9890 + 0.0037i
   1.8182 - 0.6430i
  -0.1594 + 0.5170i
  -2.1889 + 0.2848i
  -1.6903 - 0.7114i
   0.1436 + 2.0561i
   0.5934 + 0.3753i
  -0.0281 - 0.6625i
   1.3873 - 1.3934i
  -0.0414 - 0.5701i
  -0.8420 - 0.4305i
  -0.0143 + 1.4583i
   1.5691 - 0.5490i
   1.5438 - 0.9327i
   0.3531 + 0.0342i
   0.7021 - 0.2918i
   1.0873 + 1.9128i
   0.1056 - 0.3079i
   0.1149 - 0.6968i
   0.3552 + 1.8114i
   0.7011 - 0.8839i
   0.1334 - 0.2789i
   0.5928 + 1.6678i
   0.8624 - 0.5758i
   0.4227 + 0.9722i
   0.8291 + 0.8957i
   0.9596 - 1.6356i
  -1.9208 + 0.3475i
  -0.3230 + 0.0561i
   0.5946 - 0.4483i
   0.2893 + 1.1167i
   0.5149 + 0.6500i
   0.6126 - 1.3339i
  -1.2824 + 1.1472i
   0.7725 - 0.2934i
   0.7238 + 1.6257i
  -0.0634 + 1.2943i
  -0.0218 - 1.1718i
   2.1102 - 0.3541i
  -1.7680 + 0.8077i
   0.7893 + 0.8226i
  -1.7504 + 0.7623i
   0.2333 + 1.0313i
  -0.4982 - 1.0698i
   0.6286 - 1.8432i
   1.3438 + 1.8199i
  -1.4300 - 0.9130i
  -1.2038 + 0.1794i
  -1.7829 - 0.4130i
   1.0754 - 0.8781i
   1.4979 + 1.8251i
  -0.2348 + 0.7803i
   2.0429 + 0.7797i
  -0.3594 + 0.5560i
   0.1577 + 0.2546i
   0.3781 + 0.8857i
  -1.1686 + 0.0998i
  -1.0876 + 1.3078i
  -0.1862 - 2.0137i
  -0.0595 + 0.1584i
  -0.5840 - 1.5874i
   1.5411 + 0.5729i
  -0.3316 + 0.7502i
  -1.1752 - 1.6143i
   0.2175 - 3.4576i
  -2.0032 + 0.2939i
   0.0579 + 1.0902i
  -0.4998 - 1.9611i
  -1.3799 - 0.3739i
  -0.1548 - 0.1993i
  -0.4390 - 0.1325i
   0.1465 + 0.3154i
   2.2807 + 2.4239i
   0.6561 + 0.0030i
   3.1407 - 0.2388i
   0.4225 - 1.6506i
   1.2015 - 1.5649i
  -1.2101 - 1.3852i
   0.4415 - 0.3643i
  -1.0029 + 0.7114i
  -0.6024 + 3.4020i
  -0.5740 + 0.9326i
   1.4275 - 0.4394i
   0.5307 + 0.1684i
  -0.0267 + 0.5179i
   1.4269 - 0.6174i
   0.7594 - 1.8820i
   1.1804 + 0.9645i
   1.5604 - 0.7287i
  -0.5361 - 0.0584i
   0.0374 + 0.3223i
   0.8184 + 1.0701i
   0.6976 - 0.8724i
   0.9607 + 0.1703i
  -0.4112 - 1.1964i
  -1.3666 + 0.3669i
   0.9563 - 0.9376i
   2.7070 + 0.7302i
  -0.1661 - 1.0869i
   0.1343 - 1.9968i
   0.1584 + 0.7708i
   0.8296 - 0.7053i
  -0.8493 - 0.7956i
   2.3915 - 0.7347i
   0.1558 - 1.6503i
   0.3095 - 0.4592i
   0.3284 - 0.5712i
   1.2162 + 2.3042i
   0.3600 - 2.1436i
   0.2454 - 1.0821i
  -1.3029 - 1.4313i
  -0.9521 - 1.6634i
   0.2709 - 0.7783i
  -0.1609 - 0.6868i
   0.5183 - 0.2449i
  -0.6765 - 0.6767i
   2.9358 - 0.8455i
  -0.2090 - 1.0353i
  -1.6073 + 1.1440i
  -0.0576 - 0.9413i
   0.7501 + 0.7111i
   1.5229 - 0.1042i
   0.4173 + 1.0268i
  -1.1798 - 1.4003i
   1.1952 - 0.4866i
  -0.2271 + 1.4339i
   0.2971 - 0.6705i
   0.9054 - 1.1870i
   0.4218 + 0.6133i
   1.0207 - 0.9802i
  -0.6635 - 0.4330i
  -0.9607 + 1.4710i
   0.7931 + 0.0254i
  -1.1630 - 1.4133i
  -1.5437 + 2.1434i
   0.4108 - 0.6528i
   1.1844 + 0.2280i
   0.2988 + 0.8322i
   1.0172 + 0.9851i
   2.0612 + 1.1641i
  -0.0938 + 0.6672i
   0.4665 - 0.1448i
   0.8377 + 0.0580i
  -0.0348 + 0.2772i
   1.3610 - 1.2275i
  -1.2438 - 0.4218i
   1.0358 - 2.9049i
  -1.1348 - 1.0456i
  -1.4627 - 0.3561i
  -1.1778 - 0.2859i
  -0.1734 - 0.3382i
   0.0461 + 0.7932i
   1.5883 - 0.8088i
  -1.2816 - 1.4576i
   0.1085 + 1.2542i
  -0.9556 + 0.2941i
  -0.4025 - 0.3888i
  -0.0270 - 0.1953i
  -0.8449 - 0.1517i
  -0.3132 - 0.9479i
   1.4266 + 0.1800i
  -0.3555 - 1.4127i
   0.9239 + 0.5554i
   1.9052 - 0.7351i
  -0.8619 + 0.1682i
  -1.8330 - 0.5195i
  -0.0411 - 0.6402i
   2.4049 - 0.7008i
   0.5985 - 0.0587i
  -0.3079 + 0.0512i
   0.1501 - 0.1825i
  -0.2172 - 0.9890i
   0.5694 + 1.4445i
  -0.7093 + 0.0459i
  -0.5934 + 0.6773i
  -0.9218 - 0.7466i
   1.4605 - 0.3715i
  -2.1278 + 0.3558i
  -0.2593 + 0.3004i
   1.3854 - 1.6274i
  -0.7880 - 0.2565i
  -0.7267 - 0.4931i
   1.0643 - 1.0449i
   1.1211 + 1.3131i
  -0.6339 + 0.0619i
   1.1528 - 0.0884i
  -1.5200 - 0.4629i
  -1.6061 - 1.4748i
  -1.1284 + 0.3193i
   0.7418 - 2.4512i
   0.1994 + 0.1813i
  -1.3193 - 0.4795i
  -1.0005 + 1.1413i
  -1.0002 + 0.3880i
   0.3347 - 0.4239i
   0.0429 - 1.3661i
   0.4682 - 1.7319i
  -1.1896 - 0.6582i
   0.8094 - 0.7923i
  -0.1954 - 1.4332i
  -1.2212 + 1.3540i
  -0.7391 + 0.5973i
  -2.0373 + 1.8798i
   0.0951 + 0.1516i
   2.2887 - 2.6554i
  -0.6867 + 0.5308i
  -0.9130 - 1.1469i
  -0.6099 + 0.4042i
  -2.2751 - 0.3494i
  -0.7460 - 1.7009i
  -1.4248 + 0.4136i
   1.8365 - 0.3571i
  -0.4088 - 1.6052i
  -0.3655 - 0.2841i
  -1.4109 + 1.4043i
  -0.2409 - 0.5663i
   2.8285 - 0.6005i
  -2.2107 + 0.6388i
  -0.3030 + 0.6230i
  -0.9533 + 1.5397i
   0.9204 - 0.9197i
  -1.1730 - 0.0430i
  -0.0377 - 1.0680i
  -1.3885 + 0.2187i
   0.7431 + 0.6767i
   0.0251 + 2.5701i
   0.2055 + 0.4153i
  -0.2973 - 1.6781i
  -0.2931 - 0.6752i
   1.2940 + 0.5678i
  -0.1745 + 0.1962i
   2.1923 + 0.4064i
  -1.6305 + 0.9283i
   0.6913 - 1.8371i
   0.3652 - 0.5969i
  -0.3608 + 2.4962i
  -0.0521 - 0.5820i
  -1.1088 - 1.9502i
   0.8499 - 1.8273i
   1.4139 + 1.0678i
  -0.5889 - 1.2029i
   1.0763 - 0.6139i
  -1.5498 + 0.1402i
   0.1710 + 1.3033i
  -0.3055 + 0.7461i
  -0.4349 - 1.3341i
   0.2834 - 0.0032i
   0.3570 + 1.1516i
  -0.0046 - 0.2883i
  -1.0652 + 0.6695i
  -0.7035 + 0.1332i
  -1.2060 - 0.2901i
   1.1600 - 0.3529i
  -0.0482 + 0.3920i
   0.7186 - 2.6520i
   0.6781 + 2.3687i
   1.3026 + 0.1192i
  -0.8408 - 1.0372i
   0.5145 - 1.0270i
  -0.1700 - 0.2590i
   0.4431 + 0.2251i
  -0.0322 + 0.2661i
   0.5080 - 1.4703i
  -0.7319 - 0.9608i
   0.7505 - 0.4894i
   1.8206 - 0.4005i
   0.1153 + 1.6029i
  -1.0174 + 1.0147i
  -1.4750 + 0.3417i
   0.4652 - 0.3069i
  -0.2180 + 0.9986i
   0.3132 - 0.2907i
  -0.7938 - 0.9183i
   1.5047 + 0.8386i
   0.1420 - 0.5029i
  -0.8722 + 0.8448i
   0.1784 + 0.1277i
  -0.6948 + 0.4624i
  -0.7151 + 0.0992i
   0.5670 - 0.5091i
  -0.2632 + 1.6600i
   0.6809 - 1.0548i
   0.4268 + 1.1430i
   0.4087 - 0.0002i
  -0.4148 - 0.0117i
   1.2938 + 0.8730i
  -0.9874 + 1.7307i
   0.4715 + 0.1609i
  -1.7392 - 1.1643i
  -0.5244 + 0.3542i
   0.1801 + 0.5317i
  -0.3594 + 0.3580i
   1.3014 - 1.4127i
   0.1878 + 1.3167i
   1.5086 + 0.4420i
   3.4081 + 0.3363i
   0.7360 + 0.9390i
  -1.0004 - 0.9427i
   0.1953 + 1.5380i
  -0.2859 + 0.2164i
   0.4518 + 0.2417i
  -1.2437 - 0.4406i
   1.0958 - 0.7718i
  -0.6801 + 0.6674i
  -0.1799 - 0.6178i
   0.3786 + 0.5874i
   0.2123 - 0.8288i
  -0.3873 + 0.3371i
  -0.1226 - 0.3130i
  -1.2919 + 0.1307i
   1.8871 - 0.1937i
  -0.0540 + 1.8506i
  -1.1181 + 0.5198i
  -2.2121 + 0.3198i
   0.0101 - 0.4627i
  -1.4789 + 0.4434i
   0.0050 + 0.0873i
  -0.7926 + 0.9113i
   0.9636 - 1.3761i
  -0.5918 + 0.9498i
  -0.9064 - 0.3947i
   0.3309 + 0.2361i
   0.1968 - 0.1633i
  -0.6477 + 0.2743i
  -0.7190 + 0.4641i
  -2.5682 + 0.9606i
  -0.9122 - 0.7852i
  -0.5368 - 1.5985i
  -2.2042 - 0.7727i
   1.7999 + 1.0194i
   0.4005 - 1.4200i
  -0.6119 + 0.9186i
   1.3588 + 0.7501i
   0.8874 + 0.5822i
  -0.4342 - 0.3377i
  -0.4776 - 1.3060i
  -1.0892 - 1.4758i
  -1.9390 - 0.2643i
  -0.4060 + 0.0829i
  -0.5564 + 2.0953i
   1.3380 + 1.1188i
  -1.3282 - 1.3426i
   1.7288 - 1.7926i
   0.8162 + 0.0302i
  -1.6838 + 0.5335i
  -0.7437 - 0.7145i
  -0.6738 + 0.3503i
  -0.4541 + 0.4207i
  -1.0640 + 0.3602i
  -0.7882 + 0.5615i
   1.2802 + 1.9342i
   0.0808 + 0.2303i
   0.3209 + 0.3845i
  -0.1617 + 0.5205i
  -0.0155 - 1.5253i
   1.7392 + 1.4089i
  -0.4073 + 0.1939i
   0.5545 - 1.0749i
  -0.7403 - 0.7652i
  -0.2665 - 0.5354i
   0.2640 - 0.6255i
   1.2591 - 1.1577i
   0.3765 - 0.3373i
   0.7306 - 0.4341i
   1.0748 - 0.6572i
   1.8428 - 1.4483i
  -0.7464 - 0.8655i
  -0.7030 + 0.1779i
  -0.2912 + 0.2540i
   0.6477 + 0.6274i
   0.0531 + 0.2324i
   0.1601 + 0.5104i
  -0.5636 + 0.2695i
  -1.8706 - 0.4589i
   0.3670 - 1.7975i
   0.0639 - 0.2837i
  -0.5345 + 2.4858i
  -0.4394 - 0.0139i
   0.5883 - 0.9108i
   1.1624 + 0.0925i
  -0.1719 - 1.3469i
   1.1432 + 0.3832i
  -0.6660 + 0.3697i
  -0.1215 + 2.3265i
   1.6072 + 0.6847i
  -1.0504 - 0.2411i
  -0.0709 + 0.4636i
  -0.3769 + 1.6257i
  -1.1055 - 0.5559i
   1.0692 + 3.2513i
  -0.1139 + 0.9321i
  -1.0952 - 0.9608i
  -1.0557 - 0.1079i
  -0.2950 + 0.1404i
  -1.2567 - 0.4120i
  -1.0382 + 1.4642i
  -0.5022 - 0.4274i
   0.1438 - 0.8853i
   0.1642 - 1.4553i
  -1.2005 - 2.5105i
  -1.1751 - 1.5571i
   0.2053 - 1.2004i
  -0.7976 - 0.0162i
   1.1041 - 0.1515i
   0.8441 - 1.6312i
  -1.3596 - 0.4120i
   0.8144 + 0.5088i
  -0.5317 - 0.5030i
   0.8240 - 0.3332i
   0.5260 - 0.1176i
   0.1124 + 1.9139i
   1.3084 - 0.4694i
  -1.1903 + 0.4324i
   0.9403 + 0.4527i
  -0.1887 - 1.3280i
  -0.6910 - 0.4533i
   0.4404 - 1.0775i
   0.2383 + 0.5452i
  -0.4539 - 1.4952i
  -2.4269 - 0.1190i
  -0.4041 - 0.2974i
  -0.3543 + 0.3462i
  -0.2835 + 1.6377i
  -0.2510 - 0.0310i
  -0.3185 + 0.6825i
  -0.1839 - 0.3090i
  -0.3927 + 0.1659i
  -0.2903 + 1.1039i
  -0.7138 - 1.6001i
  -0.3519 + 0.1336i
   0.3413 - 1.9166i
  -1.0135 - 0.6265i
  -1.4853 - 0.4755i
   0.0223 + 1.2747i
   0.1738 + 0.5225i
   0.3267 - 0.6383i
   1.4052 + 0.5196i
  -1.7653 - 0.2196i
  -0.0743 - 0.9013i
  -0.0200 - 0.6491i
  -1.2699 - 0.5981i
   0.3628 - 0.3035i
   0.1652 - 0.1831i
   0.4346 - 0.7888i
   0.7481 + 1.1187i
  -0.1689 + 0.4611i
  -0.0803 + 0.2495i
  -0.1148 - 1.7147i
   0.0694 - 1.6328i
   0.3371 - 0.2999i
   1.1999 - 1.1942i
  -0.2251 - 0.0135i
   0.1200 - 1.3903i
  -0.2765 + 0.4997i
   0.6825 + 0.1631i
  -0.7026 + 0.3135i
   1.9098 + 0.4780i
   1.0833 - 0.9593i
  -0.2144 + 0.7580i
  -0.2331 - 0.6870i
  -0.9291 - 0.8805i
   1.2935 - 1.5508i
   0.1795 - 0.2265i
  -0.3552 + 1.3229i
  -0.7613 - 0.9560i
  -1.4859 + 0.8426i
   0.2251 + 0.2286i
   1.0594 + 0.2012i
  -1.2469 + 0.3913i
   1.1933 - 0.5575i
  -1.1156 - 1.4808i
  -2.0332 + 0.1430i
  -0.7003 + 0.9814i
   0.7231 + 0.6153i
   0.9626 - 0.6368i
  -1.0580 - 1.5655i
  -0.4759 - 0.4717i
  -1.1449 + 0.2814i
   0.3115 - 0.6480i
   0.0249 - 1.1011i
   0.2444 + 0.1736i
  -0.4037 - 0.6190i
  -1.7743 + 0.3847i
  -1.1544 - 0.5991i
   1.1235 - 1.1520i
   0.2756 + 0.3616i
  -0.8549 - 0.2174i
  -0.7613 - 0.1194i
  -0.7747 + 0.3328i
   0.2493 + 0.2826i
   0.6492 - 0.5857i
  -1.1944 + 0.8781i
   0.5372 - 1.5800i
   0.6953 - 0.6626i
   0.1890 + 0.7670i
  -0.2525 - 0.5097i
   0.2166 - 1.0551i
   1.0374 + 1.3125i
  -0.3150 + 0.0112i
  -0.1021 - 0.7458i
  -0.1168 - 1.9513i
  -0.6795 + 0.4193i
  -0.5314 + 0.3408i
  -0.6691 + 0.3029i
  -0.0669 - 0.1400i
   0.4445 - 0.9187i
  -0.2959 - 0.5470i
   1.1402 - 1.9146i
  -0.1947 - 0.6400i
  -0.0915 + 1.3682i
  -0.2851 - 1.6611i
   0.8975 - 0.9241i
  -1.2938 - 0.6709i
  -1.4212 + 0.8927i
   0.1881 - 0.5996i
  -0.3114 + 0.6267i
  -0.1878 + 0.1157i
  -0.2888 + 1.3240i
   0.6118 + 0.7563i
  -1.0071 + 2.3697i
   1.1456 + 0.4388i
   0.7522 + 0.3908i
  -0.1626 - 0.3986i
   1.1171 - 1.4903i
  -0.5309 + 0.3660i
   0.1080 - 0.2536i
   0.5225 - 0.6314i
  -0.3907 - 0.2666i
  -0.4784 + 0.0946i
   0.0106 + 0.7451i
  -0.9451 - 0.5164i
  -0.1460 - 1.7140i
  -1.1356 - 0.6539i
   0.3214 - 1.4664i
   0.7459 - 1.0265i
  -0.4678 - 0.3884i
  -0.5017 + 0.0951i
  -0.3453 - 0.1819i
  -1.8028 + 0.6075i
   1.7387 + 0.8649i
   1.1993 - 0.7637i
   0.5775 + 0.6788i
   1.0122 + 0.4527i
   0.7315 + 0.6709i
  -0.4497 - 0.0159i
  -0.9259 + 1.4244i
  -0.6130 - 0.1852i
   0.3850 - 0.6679i
  -0.2572 + 0.1044i
   0.0877 + 1.1260i
  -0.0618 + 1.6101i
   0.7825 + 0.8035i
  -0.6035 - 0.9610i
  -1.0485 + 0.7057i
   0.2685 + 1.2590i
  -0.1441 - 0.0457i
  -0.5934 - 0.3479i
   0.2233 + 0.0805i
   1.8269 - 0.5871i
  -0.0526 + 0.9772i
   1.5532 + 0.6667i
   0.1381 + 0.9991i
  -0.1629 - 1.6531i
  -0.1695 + 0.7829i
   1.7198 + 0.7786i
   1.0119 + 0.3417i
  -1.7106 + 1.0512i
   0.3831 - 0.9727i
   1.4187 - 0.0720i
   0.6435 + 0.1139i
  -0.3482 - 1.1495i
   0.4814 - 2.0637i
   0.8591 + 0.2786i
  -0.7963 - 0.5283i
   0.7612 - 0.0321i
  -0.8837 + 0.2202i
  -1.4894 + 0.2159i
  -0.6882 + 1.4416i
  -0.2585 + 0.0625i
   0.4689 - 0.9194i
  -0.4390 + 1.8862i
  -0.3372 + 0.1123i
   0.2796 + 1.0058i
  -0.8858 - 0.0485i
   0.2220 - 0.0795i
   0.3255 - 1.4697i
   0.5281 + 0.7098i
  -1.7178 + 0.7940i
   0.1923 + 0.5441i
  -0.2605 + 0.2447i
  -1.2536 + 0.4937i
  -0.9805 - 0.8193i
   0.0267 - 0.5404i
  -1.0484 + 0.6805i
  -0.3433 - 0.8910i
  -2.5040 - 0.2794i
  -0.0255 + 0.7984i
  -0.2047 - 0.8490i
  -1.3868 - 0.1106i
  -0.0246 - 0.8596i
  -0.8790 - 0.8152i
   0.9304 + 0.6703i
  -0.6150 - 0.8357i
  -1.1452 - 0.0231i
   0.4280 - 1.0138i
   0.8470 + 0.7692i
   0.0093 - 0.5589i
   0.6748 + 0.1958i
  -0.8957 + 1.0760i
   0.1082 + 1.8582i
   0.0790 - 1.3191i
  -0.6108 + 1.3843i
  -0.2775 - 0.3925i
  -0.1236 + 0.7804i
  -1.3106 + 0.0625i
   1.9052 + 0.8272i
  -1.1266 - 0.5020i
   0.2902 - 0.3688i
   1.0826 + 0.0324i
  -0.2091 + 0.1781i
   2.2065 - 0.8178i
   0.1820 + 0.7344i
   0.5131 + 0.3261i
   0.5909 + 0.1996i
   0.1912 - 0.2949i
  -0.5303 - 1.1527i
   0.0542 + 0.3987i
   0.3759 - 0.1367i
  -1.2955 + 0.4845i
   0.5366 - 1.0018i
   0.1709 + 1.0616i
   1.6925 + 0.3268i
  -0.0147 + 0.5884i
  -0.4673 - 0.8011i
   0.9950 + 0.8235i
   0.3306 + 0.1718i
  -0.2839 - 1.6818i
   0.6647 - 1.1319i
   0.9659 + 1.2048i
   0.7571 - 0.6569i
   0.1633 - 1.5199i
  -0.5728 + 0.5292i
  -1.1237 + 1.8000i
   0.6847 + 0.5558i
  -0.5857 - 0.6322i
  -0.7868 - 0.2339i
  -1.2340 + 0.3698i
  -0.1706 - 1.0410i
   0.7309 - 0.3633i
   0.4203 - 0.2327i
   0.1343 - 0.3557i
  -0.6770 - 0.2942i
  -0.8637 - 0.0646i
  -0.5937 - 1.2056i
  -0.0383 - 0.1076i
   0.0810 + 0.4909i
  -0.1910 + 0.3388i
   0.9411 + 1.0777i
   0.6633 + 1.5837i
   1.1824 - 0.9699i
  -0.8761 + 0.8338i
   0.5346 + 0.7109i
  -1.2575 + 0.1648i
  -0.3841 + 0.0676i
  -0.3645 + 0.4471i
  -1.2412 - 1.0702i
  -0.3041 + 0.3566i
  -0.6060 - 0.1349i
   0.6390 - 0.8768i
   0.4915 + 0.4298i
  -0.2804 + 1.0784i
   0.8591 - 0.3303i
  -1.1657 - 0.4402i
  -0.1486 - 1.3139i
  -0.6351 + 0.0573i
  -0.2032 + 0.3178i
   1.6066 - 0.4672i
   0.4930 + 1.5518i
  -0.0260 - 2.0078i
   0.7651 - 2.4211i
  -1.5707 - 0.7456i
   1.0529 - 0.3120i
  -1.7977 + 1.1409i
  -0.2237 + 1.1095i
  -0.5391 + 1.0792i
  -0.1734 - 1.2424i
  -0.8700 + 1.1301i
  -0.1656 - 0.6560i
  -1.1591 - 0.7793i
  -0.9506 + 0.7477i
   0.8477 + 0.9710i
   0.4570 + 0.9074i
  -0.5441 + 0.2145i
   0.1131 - 0.5014i
  -0.2466 - 1.5447i
   0.2760 + 0.7840i
  -0.4279 - 0.8945i
  -0.2562 + 1.4571i
   0.3148 + 0.6132i
   0.8693 + 2.4865i
  -0.7922 + 0.2173i
  -0.1851 + 0.5068i
  -0.6823 + 0.5042i
   0.5412 - 1.3215i
  -0.9231 - 0.2567i
  -0.1082 - 1.5613i
   0.6558 - 0.2533i
   0.6628 - 0.5474i
   0.9916 - 0.0137i
   0.1985 - 0.5113i
   0.4359 + 1.2803i
   1.1108 + 0.5223i
  -1.3234 + 0.6957i
   0.0365 - 0.8495i
   0.7956 - 0.1814i
  -0.9382 + 1.9413i
  -0.0541 + 0.3649i
   0.3048 + 0.4658i
   0.1254 - 1.3068i
  -0.2761 - 0.0966i
   2.3847 + 1.2355i
  -0.6118 + 0.6440i
  -0.7058 - 0.4907i
   0.7155 - 0.0614i
   0.1029 + 0.3208i
  -0.0433 + 0.1586i
   0.8243 + 0.7591i
   0.4507 + 0.2323i
   0.5232 - 0.4406i
  -0.5991 + 0.0858i
   1.1449 - 0.2351i
   0.0392 + 0.8273i
   1.2424 + 0.3096i
  -0.1296 + 0.1548i
   0.7771 - 0.5397i
   0.4489 + 0.2689i
  -1.0872 + 0.6284i
  -1.6777 + 1.4403i
   0.5086 + 0.5347i
   0.1398 + 0.6477i
   0.2186 + 0.1500i
  -0.1854 + 0.6288i
   0.5324 - 0.1680i
  -0.4221 - 0.2430i
  -0.4843 - 0.9264i
   0.2474 + 1.0594i
  -0.4009 - 0.8128i
  -0.2793 - 0.8931i
   0.6658 - 0.6633i
   0.6213 + 0.1863i
  -0.7053 + 0.7961i
  -0.6919 - 0.6330i
  -0.7527 + 0.6663i
  -0.2533 + 0.0917i
   0.4735 + 0.9033i
   0.5252 - 0.4745i
  -0.0560 - 0.0636i
  -0.4479 - 0.2740i
  -0.7083 - 0.5860i
  -0.8777 - 0.2306i
  -0.9668 - 0.6754i
   0.5319 - 0.0334i
  -0.2626 + 0.0951i
   0.6195 - 0.7594i
  -0.8304 + 0.6648i
   0.0490 + 0.1061i
  -0.6467 - 0.8453i
   1.0471 + 0.0029i
   0.0039 - 0.1550i
  -0.7925 + 0.9068i
  -0.4082 - 0.3749i
  -1.0207 - 0.0499i
   0.2746 - 0.3668i
  -0.5196 + 0.5845i
   0.5547 + 0.2003i
   0.2288 + 0.0198i
  -1.1532 + 0.9785i
   0.8645 - 0.0958i
  -0.6526 + 0.3049i
  -0.5066 - 0.0098i
  -0.1896 + 0.4165i
  -0.1348 - 0.6578i
  -0.4772 + 0.7882i
   0.5895 - 0.0670i
   0.5601 + 1.4274i
  -0.4733 - 0.1110i
   0.0672 + 0.6538i
   0.4251 + 1.2544i
   0.0644 - 1.6331i
  -0.0507 - 0.4238i
   0.0984 - 0.7354i
   1.4421 - 0.5761i
   0.0480 - 0.4889i
  -0.1304 + 0.1988i
   0.3018 - 0.6633i
  -0.3552 + 0.9311i
   1.0474 - 0.8787i
   0.3164 - 0.9149i
  -0.3144 + 0.4448i
  -0.4600 + 0.4602i
   1.0068 + 0.2389i
   0.1873 + 0.1059i
  -0.3237 - 0.2963i
  -0.4318 + 0.4369i
   0.6128 + 0.9724i
  -0.7384 - 0.4773i
   0.6394 - 0.2592i
  -0.7212 - 0.0507i
  -0.0995 + 0.1123i
  -0.1736 + 0.4008i
   0.8059 - 0.0855i
  -0.9714 - 0.0795i
  -0.0544 - 0.4035i
   0.4725 + 0.9124i
  -0.2645 + 0.3903i
   0.8644 - 0.5158i
   0.9388 + 0.0407i
  -0.4286 - 0.3459i
   0.9695 + 0.3914i
  -0.3634 + 0.0339i
   0.3629 - 0.8370i
  -0.0504 - 0.8623i
  -0.0291 + 0.0523i
  -0.5215 - 0.2719i
  -0.0326 - 0.3779i
  -0.2778 - 0.0781i
  -0.1791 - 0.7932i
   0.1486 - 0.2036i
  -0.2681 - 0.0945i
  -0.3271 - 0.3184i
   0.8703 - 0.6389i
   0.8758 + 0.4330i
  -0.9610 + 0.3563i
  -0.3392 + 0.1963i
  -0.2106 - 0.4252i
   0.6709 + 0.5921i
  -0.1673 + 0.2570i
  -0.5720 + 0.8560i
   0.8175 + 0.0720i
  -0.4112 - 0.5315i
  -0.0994 - 0.1433i
  -0.8037 - 0.5924i
  -1.3491 + 0.4761i
   0.8346 + 0.9546i
   0.0243 + 0.5382i
  -1.0544 - 0.9007i
   0.2329 - 1.2546i
  -0.3621 - 0.3197i
   0.3524 + 0.0410i
  -0.9120 - 0.2343i
  -1.2821 - 0.9898i
   0.4770 - 0.2906i
   0.1504 - 0.4724i
   0.3299 + 0.3991i
   0.1052 - 0.1762i
   0.6860 + 0.8722i
   1.1035 - 0.0342i
   0.5096 - 0.8188i
   0.1040 + 0.1461i
   0.6106 - 0.0398i
   0.0647 + 0.4236i
   0.4383 + 0.2228i
  -0.6187 - 0.4776i
  -0.0401 - 0.1096i
  -0.3611 + 0.0564i
   0.6142 - 0.2347i
   0.4749 - 0.1805i
   0.3943 + 0.2136i
   0.4186 + 0.5738i
  -0.1504 + 0.5591i
  -0.9480 + 0.0106i
  -0.7613 + 0.5245i
  -0.6044 - 0.6162i
   0.7176 - 0.6278i
   0.1811 - 0.0841i
  -0.3584 - 0.0831i
   0.1985 + 0.5541i
   0.4448 + 0.4335i
  -1.2944 + 0.1956i
   0.8356 - 0.2805i
   0.1285 - 0.2128i
   0.3529 + 0.2776i
  -0.9436 - 0.3694i
   0.5576 - 0.1405i
   0.1611 + 0.5463i
  -1.2201 + 0.5096i
  -1.0723 + 0.6685i
  -0.3645 - 0.4389i
  -0.3228 + 0.8946i
  -0.5061 - 0.1227i
   0.3460 - 0.7914i
  -0.0746 + 0.3839i
   0.1165 + 0.9590i
   0.1820 + 0.3435i
  -0.0614 + 0.0501i
   0.6900 + 0.4765i
   0.9651 - 0.1704i
   0.7459 + 0.8046i
  -0.2480 - 0.1698i
  -0.4865 + 0.0291i
  -0.0475 - 0.4935i
   1.7917 - 1.6663i
  -0.0598 - 0.6187i
   0.6553 + 0.0743i
  -0.4994 - 0.7838i
   0.8949 + 0.0601i
   0.5437 - 1.0458i
   1.6003 + 0.4573i
  -0.9028 + 0.3752i
  -1.0121 + 0.3612i
  -0.2462 + 0.5670i
  -0.1604 - 0.4111i
   0.6620 - 0.7412i
   0.4154 - 0.1609i
   0.0034 - 0.6509i
   0.1091 + 0.2183i
  -0.5138 + 0.7410i
   1.4241 + 0.0357i
  -0.3178 + 0.0807i
